num_epochs,num_cars,reckless,cautious,normal,avg_diff_speed_reckless,avg_diff_speed_cautious,avg_diff_speed_normal
,30,0.5,0.0,0.5,72.58043424940686,0.0,68.6671814588319
,30,0.5,0.0,0.5,95.01592360775857,0.0,100.4883170590699
,30,0.5,0.1,0.4,80.60226327348168,106.25841601900518,70.20620464190591
,30,0.5,0.1,0.4,74.02785884261117,64.57361887841661,70.77208239191609
,30,0.5,0.1,0.4,76.60179380483571,124.45188452607712,94.0015566445862
,30,0.5,0.2,0.3,91.30727753043836,72.99467051241518,81.22378052647953
,30,0.5,0.2,0.3,76.74472150896892,108.31624857715592,129.95486056792677
,30,0.5,0.2,0.3,68.45736611056238,110.49190823202623,61.71349135148884
,30,0.5,0.3,0.2,87.28362607692725,99.55688312388892,60.53284690015818
,30,0.5,0.3,0.2,88.88867206075513,102.53875447072411,48.06527744100669
,30,0.5,0.3,0.2,79.48958539781538,113.56176631090707,54.68792025309312
,30,0.5,0.4,0.0999999999999999,108.37440302759634,102.87345918079788,62.37395390329181
,30,0.5,0.4,0.0999999999999999,101.68854323258472,129.82040230492487,59.215756619333874
,30,0.5,0.4,0.0999999999999999,84.38119103941744,85.2199579519089,58.77881621021247
,30,0.5,0.5,0.0,86.49942195381479,134.1143383641939,0.0
,30,0.5,0.5,0.0,96.3221654456634,98.62173742934908,0.0
,30,0.5,0.5,0.0,77.50200802153356,100.03610358097166,0.0
,30,0.6,0.0,0.4,100.99642063946118,0.0,66.5298918312302
,30,0.6,0.0,0.4,57.19170169716383,0.0,51.82917887032605
,30,0.6,0.0,0.4,77.59572990911175,0.0,80.36390318882337
,30,0.6,0.1,0.3,69.35328727152827,131.8506320076984,52.99677730828522
,30,0.6,0.1,0.3,68.75225674892737,87.26407937396799,63.933178792965336
,30,0.6,0.1,0.3,94.76635603263296,117.03874569519596,93.61675953000044
,30,0.6,0.2,0.2,104.12800961754785,116.3606698575963,62.38563704247616
,30,0.6,0.2,0.2,111.46924389942862,105.70722110856975,83.02300508430785
,30,0.6,0.2,0.2,69.21678140981271,188.9749642954688,98.3766376831309
,30,0.6,0.3,0.1,94.68425131425984,126.77173455461678,99.0149128606154
,30,0.6,0.3,0.1,119.56331241845255,207.48269792093177,119.62425731429316
,30,0.6,0.3,0.1,62.49670667147877,111.9085693120312,66.31044303474889
,30,0.6,0.4,0.0,79.39749955775139,96.74141523869925,0.0
,30,0.6,0.4,0.0,65.87961012334063,112.3611376903167,0.0
,30,0.6,0.4,0.0,95.31461401016216,110.47334665168066,0.0
,30,0.7,0.0,0.3,90.47001554177984,0.0,50.37344863371093
,30,0.7,0.0,0.3,93.10714167751884,0.0,44.00518907086255
,30,0.7,0.0,0.3,73.31926129050991,0.0,57.06283699383097
,30,0.7,0.1,0.2,70.05824819223423,75.97996492772225,53.017363924417054
,30,0.7,0.1,0.2,67.68695322132457,96.77538894752962,62.916732282281785
,30,0.7,0.1,0.2,81.66738640923657,78.00993344714946,101.52571578604584
,30,0.7,0.2,0.1,83.88644223468958,110.14316319837052,54.978815529343095
,30,0.7,0.2,0.1,81.56316499958636,101.5501715919373,77.1241280453795
,30,0.7,0.2,0.1,82.8343983778778,74.38945269524359,47.78236715102773
,30,0.7,0.3,5.551115123125783e-17,92.75132331754304,89.15945268569938,0.0
,30,0.7,0.3,5.551115123125783e-17,86.96242193934418,106.4610726202057,0.0
,30,0.7,0.3,5.551115123125783e-17,75.48907695837423,78.01881388569794,0.0
,30,0.8,0.0,0.1999999999999999,69.07120651567774,0.0,66.54395358972536
,30,0.8,0.0,0.1999999999999999,57.68793036232189,0.0,76.42115309462889
,30,0.8,0.0,0.1999999999999999,73.33278085941299,0.0,71.9403621314751
,30,0.8,0.1,0.0999999999999999,70.31929828434158,37.61194271664809,48.781001276842645
,30,0.8,0.1,0.0999999999999999,83.83315564536213,103.40854440620222,49.039722918628016
,30,0.8,0.1,0.0999999999999999,97.44565942334644,103.07603245578514,136.7243895712317
,30,0.9,0.0,0.0999999999999999,70.86029556126162,0.0,37.74000399459716
,30,0.9,0.0,0.0999999999999999,79.35213021544129,0.0,45.51426825873928
,30,0.9,0.0,0.0999999999999999,63.44012227665884,0.0,31.60054958940315
,30,1.0,0.0,0.0,59.50159487979207,0.0,0.0
,30,1.0,0.0,0.0,83.46776559697575,0.0,0.0
,30,1.0,0.0,0.0,73.21256198621812,0.0,0.0
